sta,lat,lon,depth,vp,vs,rho,ani,model_layers,dip,strike,plunge,trend
MANN,62.29,-79.59,50000.0,8771.0,5493.0,2427.0,7.166258898156567,2,5.44831138030077,119.9782413189624,50.752391845896646,229.4316581059299
BLKN,64.32,-96.00,0.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,2000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,4000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,6000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,8000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,10000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,12000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,14000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,16000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,18000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,20000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,22000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,24000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,26000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,28000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,30000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,32000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,34000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,36000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,38000.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,38289.0,7261.0,4063.0,2170.0,7.505033259125497,2,0.0,0.0,43.1268363027309,54.393753405921736
BLKN,64.32,-96.00,40000.0,8644.0,4969.0,2425.0,5.228167357010865,2,3.940200107853118,329.8679812917841,38.76267523241025,72.94534054696324
BLKN,64.32,-96.00,42000.0,8644.0,4969.0,2425.0,5.228167357010865,2,3.940200107853118,329.8679812917841,38.76267523241025,72.94534054696324
BLKN,64.32,-96.00,44000.0,8644.0,4969.0,2425.0,5.228167357010865,2,3.940200107853118,329.8679812917841,38.76267523241025,72.94534054696324
BLKN,64.32,-96.00,46000.0,8644.0,4969.0,2425.0,5.228167357010865,2,3.940200107853118,329.8679812917841,38.76267523241025,72.94534054696324
BLKN,64.32,-96.00,48000.0,8644.0,4969.0,2425.0,5.228167357010865,2,3.940200107853118,329.8679812917841,38.76267523241025,72.94534054696324
BLKN,64.32,-96.00,50000.0,8644.0,4969.0,2425.0,5.228167357010865,2,3.940200107853118,329.8679812917841,38.76267523241025,72.94534054696324
QILN,66.65,-86.37,0.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,2000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,4000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,6000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,8000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,10000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,12000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,14000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,16000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,18000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,20000.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,21500.0,6034.0,3753.0,2469.0,7.650867541717145,3,0.0,0.0,44.17728379696471,123.98030989303112
QILN,66.65,-86.37,22000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,24000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,26000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,28000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,30000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,32000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,34000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,36000.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,36810.0,7203.0,3807.0,2776.0,5.438271572008256,3,3.2644122894715517,117.57045020185129,40.82532476812602,260.1973813223398
QILN,66.65,-86.37,38000.0,8079.0,4815.0,3051.0,7.137800704897115,3,5.634845314233901,268.0298557602784,75.30106753294223,272.9650620997405
QILN,66.65,-86.37,40000.0,8079.0,4815.0,3051.0,7.137800704897115,3,5.634845314233901,268.0298557602784,75.30106753294223,272.9650620997405
QILN,66.65,-86.37,42000.0,8079.0,4815.0,3051.0,7.137800704897115,3,5.634845314233901,268.0298557602784,75.30106753294223,272.9650620997405
QILN,66.65,-86.37,44000.0,8079.0,4815.0,3051.0,7.137800704897115,3,5.634845314233901,268.0298557602784,75.30106753294223,272.9650620997405
QILN,66.65,-86.37,46000.0,8079.0,4815.0,3051.0,7.137800704897115,3,5.634845314233901,268.0298557602784,75.30106753294223,272.9650620997405
QILN,66.65,-86.37,48000.0,8079.0,4815.0,3051.0,7.137800704897115,3,5.634845314233901,268.0298557602784,75.30106753294223,272.9650620997405
QILN,66.65,-86.37,50000.0,8079.0,4815.0,3051.0,7.137800704897115,3,5.634845314233901,268.0298557602784,75.30106753294223,272.9650620997405
CNF,79.66,-80.78,0.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,2000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,4000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,6000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,8000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,10000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,12000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,14000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,16000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,18000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,20000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,22000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,24000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,26000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,28000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,30000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,32000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,34000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,36000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,38000.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,39643.0,6892.0,4696.0,2328.0,5.668665574151102,2,0.0,0.0,47.82003438278238,133.23044632761597
CNF,79.66,-80.78,40000.0,8890.0,5196.0,2544.0,7.35826280255257,2,5.313930351543496,205.536896317658,82.55982031197611,234.334569297045
CNF,79.66,-80.78,42000.0,8890.0,5196.0,2544.0,7.35826280255257,2,5.313930351543496,205.536896317658,82.55982031197611,234.334569297045
CNF,79.66,-80.78,44000.0,8890.0,5196.0,2544.0,7.35826280255257,2,5.313930351543496,205.536896317658,82.55982031197611,234.334569297045
CNF,79.66,-80.78,46000.0,8890.0,5196.0,2544.0,7.35826280255257,2,5.313930351543496,205.536896317658,82.55982031197611,234.334569297045
CNF,79.66,-80.78,48000.0,8890.0,5196.0,2544.0,7.35826280255257,2,5.313930351543496,205.536896317658,82.55982031197611,234.334569297045
CNF,79.66,-80.78,50000.0,8890.0,5196.0,2544.0,7.35826280255257,2,5.313930351543496,205.536896317658,82.55982031197611,234.334569297045
AP3N,69.46,-84.46,0.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,2000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,4000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,6000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,8000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,10000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,12000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,14000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,16000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,18000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,20000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,22000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,24000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,26000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,28000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,30000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,32000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,34000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,36000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,38000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,40000.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,41020.0,6770.0,3944.0,2493.0,5.364371559452631,2,0.0,0.0,53.523424124747635,49.2234281316931
AP3N,69.46,-84.46,42000.0,8705.0,4809.0,2653.0,3.665099125953944,2,2.0799035666867836,192.49381258361495,65.64916330575696,266.5938752056288
AP3N,69.46,-84.46,44000.0,8705.0,4809.0,2653.0,3.665099125953944,2,2.0799035666867836,192.49381258361495,65.64916330575696,266.5938752056288
AP3N,69.46,-84.46,46000.0,8705.0,4809.0,2653.0,3.665099125953944,2,2.0799035666867836,192.49381258361495,65.64916330575696,266.5938752056288
AP3N,69.46,-84.46,48000.0,8705.0,4809.0,2653.0,3.665099125953944,2,2.0799035666867836,192.49381258361495,65.64916330575696,266.5938752056288
AP3N,69.46,-84.46,50000.0,8705.0,4809.0,2653.0,3.665099125953944,2,2.0799035666867836,192.49381258361495,65.64916330575696,266.5938752056288
CRLN,64.19,-83.35,0.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,2000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,4000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,6000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,8000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,10000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,12000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,14000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
CRLN,64.19,-83.35,16000.0,7203.0,4213.0,2497.0,2.4921112634412546,2,0.0,0.0,70.33968031231969,201.8277262468947
